stop_id,stop_name,stop_lat,stop_lon,muni
3531,Warman / Assiniboine Drive,52.161317,-106.646085,Saskatoon
3530,Waterbury / Emmeline,52.095097,-106.580881,Saskatoon
3533,Wardlow / Appleby,52.121455,-106.711645,Saskatoon
3532,Warman / Assiniboine,52.161573,-106.645523,Saskatoon
3537,Richardson / Junor,52.147232,-106.717007,Saskatoon
3538,Circle / Venture Crescent,52.157827,-106.650644,Saskatoon
3229,33rd Street / Avenue J,52.14395,-106.68392,Saskatoon
3228,33rd Street / Avenue I,52.143781,-106.68237,Saskatoon
3225,33rd Street / Avenue H,52.143931,-106.680981,Saskatoon
3224,33rd Street / Avenue F,52.143937,-106.677969,Saskatoon
3226,33rd Street / Avenue H,52.143779,-106.680992,Saskatoon
3221,33rd Street / Avenue D,52.143794,-106.674212,Saskatoon
3220,Kilburn / 5th Street,52.111535,-106.673632,Saskatoon
3223,33rd Street / Avenue F,52.143807,-106.6779,Saskatoon
3222,33rd / Avenue D,52.143911,-106.674298,Saskatoon
5476,Cornish / Willis Crescent,52.086366,-106.633876,Saskatoon
3321,8th Street / Albert,52.114499,-106.648074,Saskatoon
5475,Cornish / Willis Way,52.086437,-106.629106,Saskatoon
5472,Preston / Dumont,52.090865,-106.6225,Saskatoon
5473,Preston / East,52.097095,-106.622494,Saskatoon
3327,8th Street / Clarence,52.114785,-106.64741,Saskatoon
3328,8th Street / Cumberland,52.11464,-106.634437,Saskatoon
3329,8th Street / Cumberland,52.114957,-106.63492,Saskatoon
5519,Preston / Arlington,52.094458,-106.622504,Saskatoon
5518,Clarence / 7th Street,52.114216,-106.64635,Saskatoon
5517,McClocklin / West Hampton,52.151508,-106.730038,Saskatoon
3038,11th Street / Avenue W,52.114646,-106.702594,Saskatoon
3034,11th Street / Avenue R,52.114624,-106.696565,Saskatoon
3036,11th Street / Avenue T,52.114641,-106.699164,Saskatoon
3031,Avenue P / 11th Street,52.11442,-106.694231,Saskatoon
5605,115th Street / Kenderdine,52.143861,-106.576102,Saskatoon
5604,Kenderdine / 2420 Kenderdine,52.143859,-106.572436,Saskatoon
5607,Wilson / 1800-Block,52.093473,-106.626273,Saskatoon
5606,Wilson / Deborah,52.093315,-106.626416,Saskatoon
