stop_id,stop_name,stop_lat,stop_lon,muni
108BAR,115 Bell Farm,44.4107726,-79.67581077,Barrie
109BAR,130 Bell Farm,44.41101637,-79.67525555,Barrie
104BAR,Alliance Boulevard,44.40946238,-79.6790649,Barrie
107BAR,Bell Farm at St Vincent,44.4074014,-79.68485661,Barrie
628BAR,St Vincent at Cundles,44.41205785,-79.68921308,Barrie
633BAR,Osprey Ridge Road,44.41519114,-79.69192287,Barrie
632BAR,St Vincent at Livingstone,44.41765012,-79.69403563,Barrie
912BAR,Gloria Street,44.40734596,-79.71163434,Barrie
913BAR,Heather Street,44.4066849,-79.70874205,Barrie
914BAR,Kozlov at Cundles,44.40489571,-79.70689529,Barrie
232BAR,Coulter Street,44.40347316,-79.70744886,Barrie
238BAR,Coleman Health Care Centre,44.40075877,-79.71489181,Barrie
244BAR,Cundles at Sunnidale,44.39987102,-79.71692684,Barrie
15BAR,Anne at Cundles,44.39832266,-79.71897992,Barrie
4BAR,Austen Lane,44.39621595,-79.71720756,Barrie
23BAR,Shelly Lane,44.3944009,-79.71562628,Barrie
12BAR,Portageview Public School,44.39290588,-79.71428337,Barrie
608BAR,Victoria Village,44.39075455,-79.69806293,Barrie
559BAR,RVH Atrium Entrance,44.414355,-79.663366,Barrie
333BAR,RVH Main Entrance,44.41525158,-79.65937016,Barrie
326BAR,322 Georgian Drive,44.41641432,-79.65860976,Barrie
405BAR,Johnson at Georgian,44.41534493,-79.65353099,Barrie
402BAR,Cheltenham Road,44.41152705,-79.65399405,Barrie
411BAR,Hickling Trail,44.40830721,-79.65458849,Barrie
407BAR,Johnson at Grove,44.40542054,-79.65513496,Barrie
413BAR,Steel Street,44.40119904,-79.65592549,Barrie
343BAR,Steel at Blake,44.40050613,-79.65192167,Barrie
911BAR,Lions Gate Centre,44.39860847,-79.65332178,Barrie
959BAR,Johnson at Indian Arrow Road,44.39634709,-79.65679556,Barrie
142BAR,Vancouver Street,44.39520833,-79.66276119,Barrie
135BAR,Parkview Center,44.39535416,-79.66558942,Barrie
